Date,CloseBTC,CloseGold
2010-07-25,0.09999999999999999,1189.6
2010-08-01,0.09999999999999999,1170.3
2010-08-08,0.09999999999999999,1192.58
2010-08-15,0.09999999999999999,1204.8200000000002
2010-08-22,0.09999999999999999,1228.3600000000001
2010-08-29,0.09999999999999999,1233.92
2010-09-05,0.09999999999999999,1246.48
2010-09-12,0.09999999999999999,1251.5749999999998
2010-09-19,0.09999999999999999,1265.8
2010-09-26,0.09999999999999999,1286.38
2010-10-03,0.09999999999999999,1307.14
2010-10-10,0.09999999999999999,1335.76
2010-10-17,0.09999999999999999,1363.2599999999998
2010-10-24,0.09999999999999999,1339.7400000000002
2010-10-31,0.1857142857142857,1339.5400000000002
2010-11-07,0.2571428571428572,1364.7400000000002
2010-11-14,0.24285714285714288,1396.0399999999997
2010-11-21,0.27142857142857146,1349.7199999999998
2010-11-28,0.3,1367.6000000000001
2010-12-05,0.2285714285714286,1386.44
2010-12-12,0.19999999999999998,1396.5000000000002
2010-12-19,0.21428571428571427,1387.08
2010-12-26,0.2571428571428572,1385.125
2011-01-02,0.3,1405.4800000000002
2011-01-09,0.3,1382.8799999999999
2011-01-16,0.34285714285714286,1378.1399999999999
2011-01-23,0.3571428571428571,1356.45
2011-01-30,0.41428571428571426,1333.7800000000002
2011-02-06,0.7428571428571429,1341.1
2011-02-13,1.0142857142857142,1359.52
2011-02-20,0.9714285714285715,1377.1599999999999
2011-02-27,0.9142857142857144,1409.475
2011-03-06,0.9000000000000001,1424.28
2011-03-13,0.9000000000000001,1424.8
2011-03-20,0.8285714285714285,1406.6200000000001
2011-03-27,0.8428571428571429,1430.5
2011-04-03,0.7999999999999999,1425.3200000000002
2011-04-10,0.7285714285714285,1454.72
2011-04-17,0.9571428571428571,1466.44
2011-04-24,1.342857142857143,1497.075
2011-05-01,2.414285714285714,1523.02
2011-05-08,3.4714285714285715,1516.76
2011-05-15,6.257142857142857,1504.1200000000001
2011-05-22,6.757142857142858,1493.36
2011-05-29,8.142857142857142,1524.8400000000001
2011-06-05,12.514285714285716,1538.0
2011-06-12,22.571428571428573,1539.72
2011-06-19,17.957142857142856,1526.4599999999998
2011-06-26,17.357142857142858,1532.2
2011-07-03,16.142857142857146,1498.0400000000002
2011-07-10,14.285714285714288,1528.1
2011-07-17,13.828571428571431,1574.94
2011-07-24,13.728571428571428,1597.56
2011-07-31,13.685714285714287,1617.06
2011-08-07,9.942857142857141,1645.86
2011-08-14,9.671428571428573,1744.1
2011-08-21,11.157142857142857,1799.3799999999999
2011-08-28,9.757142857142858,1811.0
2011-09-04,8.5,1828.6600000000003
2011-09-11,6.271428571428571,1848.725
2011-09-18,5.3,1810.1599999999999
2011-09-25,5.571428571428571,1753.0400000000002
2011-10-02,4.928571428571429,1619.06
2011-10-09,4.571428571428571,1639.48
2011-10-16,3.957142857142857,1671.94
2011-10-23,2.657142857142857,1644.0400000000002
2011-10-30,3.028571428571429,1713.3400000000001
2011-11-06,3.1571428571428575,1736.6799999999998
2011-11-13,2.9857142857142853,1785.2
2011-11-20,2.2571428571428567,1755.5600000000002
2011-11-27,2.3999999999999995,1690.425
2011-12-04,2.8714285714285714,1730.4
2011-12-11,3.0285714285714285,1724.42
2011-12-18,3.1999999999999997,1615.72
2011-12-25,3.914285714285714,1607.1
2012-01-01,4.4,1565.7
2012-01-08,6.171428571428572,1611.775
2012-01-15,6.6571428571428575,1631.08
2012-01-22,6.228571428571429,1658.1249999999998
2012-01-29,5.728571428571429,1700.02
2012-02-05,5.828571428571429,1742.1200000000001
2012-02-12,5.642857142857144,1732.1599999999999
2012-02-19,4.485714285714287,1723.3
2012-02-26,4.685714285714286,1771.775
2012-03-04,4.828571428571428,1740.08
2012-03-11,4.9142857142857155,1693.3399999999997
2012-03-18,5.242857142857142,1670.0
2012-03-25,4.714285714285714,1653.64
2012-04-01,4.799999999999999,1669.94
2012-04-08,4.871428571428572,1647.075
2012-04-15,4.914285714285714,1659.92
2012-04-22,5.128571428571429,1644.1
2012-04-29,5.042857142857143,1647.98
2012-05-06,5.057142857142858,1651.48
2012-05-13,4.971428571428571,1603.0
2012-05-20,5.071428571428571,1563.9399999999998
2012-05-27,5.114285714285714,1567.78
2012-06-03,5.200000000000001,1573.775
2012-06-10,5.5,1607.3799999999999
2012-06-17,6.028571428571429,1614.3399999999997
2012-06-24,6.499999999999999,1598.6399999999999
2012-07-01,6.571428571428572,1578.44
2012-07-08,6.671428571428571,1601.4499999999998
2012-07-15,7.428571428571429,1579.92
2012-07-22,8.728571428571428,1582.6600000000003
2012-07-29,8.742857142857144,1598.8
2012-08-05,10.214285714285714,1605.4599999999998
2012-08-12,11.242857142857142,1614.46
2012-08-19,11.742857142857144,1609.02
2012-08-26,10.228571428571428,1647.36
2012-09-02,10.557142857142859,1667.36
2012-09-09,10.87142857142857,1705.9499999999998
2012-09-16,11.528571428571428,1746.0
2012-09-23,12.271428571428572,1769.6599999999999
2012-09-30,12.299999999999999,1765.0400000000002
2012-10-07,12.571428571428571,1780.64
2012-10-14,11.914285714285715,1765.3
2012-10-21,11.77142857142857,1739.6599999999999
2012-10-28,11.0,1711.36
2012-11-04,10.742857142857144,1704.78
2012-11-11,10.871428571428572,1713.0399999999997
2012-11-18,11.314285714285713,1722.3200000000002
2012-11-25,12.142857142857142,1734.1000000000001
2012-12-02,12.428571428571429,1729.2599999999998
2012-12-09,13.3,1702.14
2012-12-16,13.542857142857143,1705.8399999999997
2012-12-23,13.414285714285715,1667.4
2012-12-30,13.414285714285715,1658.975
2013-01-06,13.400000000000002,1671.125
2013-01-13,13.942857142857141,1659.8200000000002
2013-01-20,15.114285714285714,1682.4
2013-01-27,17.371428571428574,1676.25
2013-02-03,19.857142857142858,1664.6
2013-02-10,22.08571428571429,1672.36
2013-02-17,26.042857142857144,1636.92
2013-02-24,29.400000000000002,1582.9499999999998
2013-03-03,32.728571428571435,1589.2400000000002
2013-03-10,42.357142857142854,1574.5399999999997
2013-03-17,46.885714285714286,1588.14
2013-03-24,64.52857142857142,1608.6799999999998
2013-03-31,86.12857142857142,1600.35
2013-04-07,133.7571428571429,1571.02
2013-04-14,143.9142857142857,1556.3600000000001
2013-04-21,102.45714285714287,1383.3799999999999
2013-04-28,138.0142857142857,1433.6799999999998
2013-05-05,118.98571428571428,1463.5800000000002
2013-05-12,113.71428571428571,1459.3200000000002
2013-05-19,118.71428571428571,1401.5399999999997
2013-05-26,127.65714285714286,1381.7
2013-06-02,128.64285714285714,1394.0900000000001
2013-06-09,114.61428571428571,1401.18
2013-06-16,103.95714285714284,1383.98
2013-06-23,107.77142857142857,1340.1
2013-06-30,99.75714285714285,1243.2800000000002
2013-07-07,78.87142857142855,1242.31
2013-07-14,88.05714285714285,1257.22
2013-07-21,94.05714285714285,1286.0800000000002
2013-07-28,95.48571428571427,1328.3799999999999
2013-08-04,104.88571428571429,1317.28
2013-08-11,104.74285714285713,1299.1
2013-08-18,110.6,1344.6399999999999
2013-08-25,120.74285714285715,1375.36
2013-09-01,133.5,1408.3200000000002
2013-09-08,132.55714285714285,1391.0800000000002
2013-09-15,137.55714285714285,1350.7199999999998
2013-09-22,136.6,1327.42
2013-09-29,137.94285714285715,1328.1599999999999
2013-10-06,135.35714285714286,1312.04
2013-10-13,140.3857142857143,1304.1
2013-10-20,165.34285714285716,1293.7
2013-10-27,203.45714285714286,1338.94
2013-11-03,213.02857142857144,1336.58
2013-11-10,303.1857142857143,1306.64
2013-11-17,433.64285714285717,1278.78
2013-11-24,751.9285714285714,1258.2
2013-12-01,1056.9,1242.94
2013-12-08,991.6285714285714,1231.1399999999999
2013-12-15,934.0285714285712,1243.58
2013-12-22,668.2714285714285,1222.58
2013-12-29,753.6142857142858,1208.425
2014-01-05,872.4571428571428,1214.7599999999998
2014-01-12,953.0428571428572,1233.7
2014-01-19,921.6571428571427,1245.18
2014-01-26,956.842857142857,1252.7
2014-02-02,939.4,1251.8200000000002
2014-02-09,799.4000000000002,1258.06
2014-02-16,463.24285714285713,1295.92
2014-02-23,231.0142857142857,1322.9599999999998
2014-03-02,453.61428571428576,1332.5
2014-03-09,640.5,1343.58
2014-03-16,617.6,1361.8799999999999
2014-03-23,575.9142857142857,1347.96
2014-03-30,508.5857142857143,1302.9
2014-04-06,446.5142857142856,1288.2199999999998
2014-04-13,438.74285714285713,1310.1999999999998
2014-04-20,504.8285714285715,1305.925
2014-04-27,476.6142857142857,1288.8
2014-05-04,445.99999999999994,1295.2400000000002
2014-05-11,440.18571428571425,1296.1200000000001
2014-05-18,445.6142857142857,1296.54
2014-05-25,505.95714285714286,1292.4
2014-06-01,596.7571428571428,1263.8200000000002
2014-06-08,653.8714285714286,1247.42
2014-06-15,616.5714285714286,1264.2800000000002
2014-06-22,600.2857142857144,1289.7800000000002
2014-06-29,590.3,1319.2400000000002
2014-07-06,633.6714285714286,1447.4
2014-07-13,623.8714285714286,1482.14
2014-07-20,622.1142857142858,1460.74
2014-07-27,608.9571428571428,1459.8200000000002
2014-08-03,586.742857142857,1453.48
2014-08-10,591.657142857143,1455.3600000000001
2014-08-17,527.7857142857143,1465.44
2014-08-24,500.7857142857142,1442.8200000000002
2014-08-31,505.9857142857143,1413.5666666666666
2014-09-07,483.0,1395.48
2014-09-14,477.4857142857142,1400.0000000000002
2014-09-21,434.38571428571424,1386.5600000000002
2014-09-28,408.5285714285714,1374.6200000000001
2014-10-05,363.5142857142858,1365.1200000000001
2014-10-12,353.0,1356.2
2014-10-19,388.0142857142858,1333.1799999999998
2014-10-26,363.99999999999994,1361.9599999999998
2014-11-02,338.1428571428572,1334.6
2014-11-09,340.75714285714287,1281.6399999999999
2014-11-16,392.88571428571424,1286.7599999999998
2014-11-23,367.47142857142853,1311.48
2014-11-30,374.04285714285714,1284.78
2014-12-07,376.62857142857143,1321.6
2014-12-14,351.97142857142853,1337.18
2014-12-21,325.24285714285713,1306.3
2014-12-28,324.1857142857143,1269.94
2015-01-04,303.64285714285717,1292.94
2015-01-11,279.6142857142857,1355.6599999999999
2015-01-18,211.77142857142854,1364.8166666666666
2015-01-25,231.41428571428574,1388.9
2015-02-01,239.75714285714284,1394.1799999999998
2015-02-08,226.2571428571429,1362.1200000000001
2015-02-15,229.81428571428572,1310.5
2015-02-22,240.1,1290.6399999999999
2015-03-01,245.28571428571428,1300.6599999999999
2015-03-08,274.7857142857143,1294.4599999999998
2015-03-15,289.22857142857146,1254.48
2015-03-22,268.95714285714286,1255.1
2015-03-29,249.7,1286.98
2015-04-05,250.95714285714283,1283.84
2015-04-12,243.2857142857143,1293.96
2015-04-19,223.08571428571432,1284.7
2015-04-26,229.0,1277.1
2015-05-03,232.07142857142858,1285.94
2015-05-10,238.22857142857146,1282.98
2015-05-17,238.05714285714285,1302.8799999999999
2015-05-24,236.32857142857145,1288.0500000000002
2015-05-31,235.68571428571428,1265.88
2015-06-07,224.58571428571426,1276.9599999999998
2015-06-14,230.52857142857144,1280.2
2015-06-21,245.1142857142857,1288.4599999999998
2015-06-28,245.2857142857143,1274.2599999999998
2015-07-05,259.9428571428572,1249.3200000000002
2015-07-12,279.85714285714283,1258.08
2015-07-19,280.6,1245.52
2015-07-26,281.95714285714286,1192.54
2015-08-02,286.8142857142857,1187.0400000000002
2015-08-09,275.14285714285717,1180.0
2015-08-16,263.7142857142857,1202.7800000000002
2015-08-23,236.17142857142858,1224.06
2015-08-30,224.0142857142857,1219.44
2015-09-06,230.77142857142857,1196.0833333333333
2015-09-13,237.71428571428572,1174.06
2015-09-20,230.72857142857143,1194.3
2015-09-27,231.68571428571428,1212.2000000000003
2015-10-04,237.45714285714283,1194.6799999999998
2015-10-11,244.11428571428573,1212.22
2015-10-18,256.4428571428572,1240.8799999999999
2015-10-25,274.64285714285717,1230.7599999999998
2015-11-01,308.3142857142857,1212.96
2015-11-08,380.8428571428571,1165.6399999999999
2015-11-15,334.0857142857143,1145.3200000000002
2015-11-22,327.65714285714284,1133.1399999999999
2015-11-29,343.9714285714286,1114.0
2015-12-06,371.7,1124.4199999999998
2015-12-13,421.90000000000003,1133.46
2015-12-20,454.32857142857137,1121.5800000000002
2015-12-27,437.40000000000003,1134.65
2016-01-03,429.88571428571424,1124.625
2016-01-10,442.8142857142857,1148.04
2016-01-17,413.40000000000003,1128.9666666666667
2016-01-24,394.57142857142856,1132.44
2016-01-31,383.6,1161.8400000000001
2016-02-07,377.97142857142853,1184.52
2016-02-14,384.12857142857143,1249.1000000000001
2016-02-21,420.57142857142856,1245.2599999999998
2016-02-28,427.85714285714295,1264.2000000000003
2016-03-06,418.5285714285714,1288.7599999999998
2016-03-13,413.90000000000003,1310.28
2016-03-20,413.12857142857143,1294.3200000000002
2016-03-27,416.5428571428571,1270.9199999999998
2016-04-03,416.92857142857144,1276.7400000000002
2016-04-10,419.8285714285715,1275.52
2016-04-17,425.5142857142857,1290.9
2016-04-24,443.7285714285714,1292.34
2016-05-01,454.1285714285714,1307.9
2016-05-08,452.0571428571429,1334.4599999999998
2016-05-15,455.2285714285714,1316.8
2016-05-22,447.2,1316.56
2016-05-29,472.44285714285706,1281.2400000000002
2016-06-05,549.9428571428572,1261.6299999999999
2016-06-12,592.9142857142857,1312.8600000000001
2016-06-19,727.9857142857143,1339.28
2016-06-26,651.2285714285715,1337.0800000000002
2016-07-03,661.4857142857143,1374.5333333333335
2016-07-10,658.3714285714286,1403.24
2016-07-17,662.4285714285714,1394.44
2016-07-24,662.3000000000001,1387.02
2016-07-31,649.8571428571429,1394.08
2016-08-07,573.5714285714286,1421.06
2016-08-14,584.8571428571428,1410.46
2016-08-21,575.8285714285714,1413.4599999999998
2016-08-28,579.0714285714286,1394.12
2016-09-04,583.0,1368.4916666666668
2016-09-11,615.4714285714286,1388.5199999999998
2016-09-18,608.5428571428572,1378.1
2016-09-25,602.6857142857143,1386.52
2016-10-02,607.657142857143,1381.8399999999997
2016-10-09,613.2714285714285,1323.8600000000001
2016-10-16,634.9142857142858,1310.7600000000002
2016-10-23,638.4428571428571,1320.4199999999998
2016-10-30,679.5714285714286,1328.1
2016-11-06,708.2857142857143,1355.84
2016-11-13,710.5142857142856,1324.32
2016-11-20,730.9857142857143,1285.6600000000003
2016-11-27,737.9714285714284,1248.55
2016-12-04,751.7857142857143,1245.72
2016-12-11,765.5714285714286,1241.94
2016-12-18,781.0142857142856,1229.2399999999998
2016-12-25,853.9571428571429,1204.1666666666667
2017-01-01,955.0428571428571,1211.23
2017-01-08,978.7142857142856,1232.1299999999999
2017-01-15,837.9,1264.0083333333332
2017-01-22,889.3857142857142,1274.1299999999999
2017-01-29,910.8999999999999,1283.74
2017-02-05,990.5000000000001,1292.1
2017-02-12,1015.8857142857144,1315.58
2017-02-19,1027.7714285714285,1300.5666666666668
2017-02-26,1140.8857142857144,1308.1599999999999
2017-03-05,1239.3,1325.44
2017-03-12,1194.9571428571428,1293.3200000000002
2017-03-19,1139.0428571428572,1296.3
2017-03-26,1017.6999999999999,1327.3200000000002
2017-04-02,1061.7,1333.38
2017-04-09,1169.0857142857144,1333.24
2017-04-16,1192.457142857143,1340.0700000000002
2017-04-23,1227.5714285714287,1365.98
2017-04-30,1307.1142857142859,1347.3200000000002
2017-05-07,1495.9428571428568,1322.3
2017-05-14,1736.6142857142859,1301.48
2017-05-21,1880.9857142857145,1323.5400000000002
2017-05-28,2233.6857142857143,1324.3533333333335
2017-06-04,2392.6857142857143,1330.118
2017-06-11,2821.557142857143,1357.4
2017-06-18,2568.9857142857145,1337.24
2017-06-25,2659.1,1319.84
2017-07-02,2515.3857142857146,1317.72
2017-07-09,2574.5857142857144,1278.2900000000002
2017-07-16,2222.457142857143,1290.44
2017-07-23,2567.2000000000003,1315.1200000000001
2017-07-30,2700.557142857143,1329.4600000000003
2017-08-06,2933.442857142857,1341.16
2017-08-13,3599.2,1345.72
2017-08-20,4211.199999999999,1355.02
2017-08-27,4230.971428571428,1361.62
2017-09-03,4630.614285714285,1379.3366666666668
2017-09-10,4405.4857142857145,1398.496
2017-09-17,3798.9285714285716,1399.3799999999999
2017-09-24,3794.871428571428,1377.4599999999998
2017-10-01,4167.114285714286,1367.44
2017-10-08,4382.142857142857,1349.6399999999999
2017-10-15,5278.257142857142,1369.4
2017-10-22,5802.128571428571,1364.7199999999998
2017-10-29,5811.0,1352.44
2017-11-05,6891.928571428572,1351.9
2017-11-12,6774.257142857144,1359.44
2017-11-19,7397.142857142857,1364.14
2017-11-26,8409.499999999998,1352.4119999999998
2017-12-03,10349.185714285713,1368.8400000000001
2017-12-10,14263.07142857143,1342.08
2017-12-17,17512.442857142858,1330.4
2017-12-24,15777.371428571429,1350.3799999999999
2017-12-31,14311.414285714285,1358.0
2018-01-07,15555.857142857143,1385.68
2018-01-14,14315.314285714285,1398.5833333333333
2018-01-21,11933.028571428571,1409.1599999999999
2018-01-28,11257.714285714286,1447.38
2018-02-04,9601.971428571429,1439.3200000000002
2018-02-11,7962.842857142858,1418.78
2018-02-18,9801.042857142858,1425.5666666666668
2018-02-25,10311.814285714285,1413.4399999999998
2018-03-04,10823.485714285716,1420.4199999999998
2018-03-11,9816.742857142857,1427.2
2018-03-18,8447.514285714287,1424.78
2018-03-25,8728.414285714287,1430.34
2018-04-01,7378.057142857142,1440.9250000000002
2018-04-08,6949.142857142857,1437.2
2018-04-15,7540.114285714286,1446.8799999999999
2018-04-22,8434.942857142858,1448.08
2018-04-29,9209.514285714286,1424.3200000000002
2018-05-06,9504.485714285713,1411.5800000000002
2018-05-13,8933.442857142858,1416.7
2018-05-20,8368.32857142857,1396.2199999999998
2018-05-27,7674.314285714286,1379.6833333333332
2018-06-03,7485.2,1374.6200000000001
2018-06-10,7486.8,1393.5
2018-06-17,6539.985714285715,1390.54
2018-06-24,6477.599999999999,1365.98
2018-07-01,6193.728571428571,1347.76
2018-07-08,6625.128571428571,1324.4
2018-07-15,6351.7,1338.2
2018-07-22,7296.2,1316.8600000000001
2018-07-29,8125.4,1311.74
2018-08-05,7501.271428571429,1303.42
2018-08-12,6455.4,1295.0
2018-08-19,6350.2,1265.1599999999999
2018-08-26,6537.0,1273.26
2018-09-02,7073.185714285714,1269.3999999999999
2018-09-09,6668.028571428572,1259.3799999999999
2018-09-16,6419.814285714286,1276.94
2018-09-23,6524.842857142858,1278.8600000000001
2018-09-30,6580.228571428571,1271.18
2018-10-07,6585.214285714285,1275.5
2018-10-14,6445.328571428572,1279.0
2018-10-21,6619.0,1304.4
2018-10-28,6516.071428571428,1306.74
2018-11-04,6388.028571428571,1301.54
2018-11-11,6469.571428571428,1298.22
2018-11-18,5905.971428571429,1283.4399999999998
2018-11-25,4397.671428571429,1283.1599999999999
2018-12-02,4094.528571428571,1293.68
2018-12-09,3650.9428571428575,1311.8600000000001
2018-12-16,3339.1428571428573,1312.74
2018-12-23,3816.7000000000007,1322.6799999999998
2018-12-30,3793.2285714285713,1328.17
2019-01-06,3823.557142857143,1338.15
2019-01-13,3748.9285714285716,1354.4
2019-01-20,3607.071428571428,1343.0416666666667
2019-01-27,3564.442857142857,1337.1299999999999
2019-02-03,3454.9,1377.28
2019-02-10,3533.6142857142863,1376.4199999999998
2019-02-17,3621.942857142857,1366.2749999999999
2019-02-24,3937.1571428571433,1383.9699999999998
2019-03-03,3818.5285714285715,1378.2
2019-03-10,3862.371428571429,1347.94
2019-03-17,3916.0857142857144,1357.64
2019-03-24,4002.6,1363.48
2019-03-31,4037.628571428571,1359.92
2019-04-07,4872.214285714285,1343.8600000000001
2019-04-14,5139.257142857144,1352.7800000000002
2019-04-21,5208.7,1320.58
2019-04-28,5335.642857142857,1330.3200000000002
2019-05-05,5543.771428571429,1331.08
2019-05-12,6333.9285714285725,1334.7
2019-05-19,7802.328571428571,1338.7400000000002
2019-05-26,8001.585714285715,1318.6083333333333
2019-06-02,8604.099999999999,1326.73
2019-06-09,7842.271428571429,1379.9199999999998
2019-06-16,8379.857142857143,1381.78
2019-06-23,9852.842857142858,1409.6
2019-06-30,11763.157142857144,1454.36
2019-07-07,11167.214285714286,1441.39
2019-07-14,11653.442857142858,1450.56
2019-07-21,10393.985714285713,1466.1200000000001
2019-07-28,9871.671428571428,1467.6999999999998
2019-08-04,10270.57142857143,1475.98
2019-08-11,11774.957142857142,1532.28
2019-08-18,10500.9,1555.7199999999998
2019-08-25,10366.542857142858,1550.2999999999997
2019-09-01,9812.300000000001,1567.7583333333332
2019-09-08,10467.057142857142,1565.1100000000001
2019-09-15,10283.271428571428,1539.84
2019-09-22,10151.957142857145,1549.7399999999998
2019-09-29,8450.685714285715,1559.2400000000002
2019-10-06,8190.757142857144,1539.6200000000001
2019-10-13,8337.742857142857,1541.96
2019-10-20,8103.342857142858,1534.88
2019-10-27,8365.4,1537.82
2019-11-03,9236.857142857143,1544.58
2019-11-10,9127.014285714287,1528.4600000000003
2019-11-17,8639.600000000002,1508.3
2019-11-24,7657.514285714285,1513.9600000000003
2019-12-01,7414.4857142857145,1495.59
2019-12-08,7394.242857142858,1514.94
2019-12-15,7210.285714285715,1513.3799999999999
2019-12-22,7115.242857142856,1523.48
2019-12-29,7286.785714285715,1540.1699999999998
2020-01-05,7245.342857142858,1563.8699999999997
2020-01-12,8030.8,1607.38
2020-01-19,8717.342857142856,1588.5416666666663
2020-01-26,8549.628571428571,1597.1299999999999
2020-02-02,9302.242857142857,1620.3799999999999
2020-02-09,9677.128571428571,1608.1
2020-02-16,10115.628571428573,1610.6916666666666
2020-02-23,9764.92857142857,1644.3899999999999
2020-03-01,8911.42857142857,1670.22
2020-03-08,8791.585714285715,1667.92
2020-03-15,6388.3714285714295,1633.02
2020-03-22,5719.728571428571,1506.86
2020-03-29,6445.0,1645.1599999999999
2020-04-05,6658.357142857143,1632.48
2020-04-12,7116.6,1715.6
2020-04-19,6970.914285714287,1749.56
2020-04-26,7285.785714285716,1735.2
2020-05-03,8512.314285714285,1728.42
2020-05-10,9300.928571428569,1743.58
2020-05-17,9263.699999999999,1758.2400000000002
2020-05-24,9307.171428571428,1769.3083333333332
2020-05-31,9297.728571428572,1751.14
2020-06-07,9745.985714285713,1751.9199999999996
2020-06-14,9570.271428571428,1761.1200000000001
2020-06-21,9395.82857142857,1771.4199999999996
2020-06-28,9307.157142857144,1807.7399999999998
2020-07-05,9131.185714285713,1817.28
2020-07-12,9297.114285714286,1857.1799999999998
2020-07-19,9195.0,1865.08
2020-07-26,9549.42857142857,1922.8
2020-08-02,11190.957142857142,2010.7400000000002
2020-08-09,11562.685714285713,2074.46
2020-08-16,11728.971428571429,2011.42
2020-08-23,11809.914285714287,2008.9399999999998
2020-08-30,11509.357142857143,1975.9199999999996
2020-09-06,10857.471428571427,1976.7916666666667
2020-09-13,10317.985714285713,1971.48
2020-09-20,10898.242857142857,1991.4599999999998
2020-09-27,10588.27142857143,1913.2
2020-10-04,10674.3,1927.94
2020-10-11,10958.67142857143,1936.86
2020-10-18,11438.871428571427,1939.28
2020-10-25,12647.671428571428,1942.6799999999998
2020-11-01,13510.3,1918.4199999999996
2020-11-08,14743.428571428569,1948.6799999999998
2020-11-15,15852.785714285714,1899.8799999999999
2020-11-22,17961.64285714286,1900.8799999999999
2020-11-29,18065.785714285714,1826.2
2020-12-06,19186.485714285714,1837.42
2020-12-13,18614.257142857143,1867.08
2020-12-20,21904.728571428568,1880.2599999999998
2020-12-27,24421.62857142857,1894.75
2021-01-03,29537.714285714283,1905.2400000000002
2021-01-10,37315.84285714285,1931.5400000000002
2021-01-17,36411.88571428571,1855.0083333333332
2021-01-24,33752.171428571426,1864.3600000000001
2021-01-31,32889.45714285714,1861.1
2021-02-07,37148.12857142857,1837.2
2021-02-14,46987.82857142858,1838.8416666666665
2021-02-21,52861.642857142855,1795.89
2021-02-28,48185.04285714286,1793.2
2021-03-07,49353.31428571428,1726.28
2021-03-14,56916.5,1722.48
2021-03-21,57545.1,1741.7400000000002
2021-03-28,54131.81428571429,1740.28
2021-04-04,58300.942857142865,1717.9999999999998
2021-04-11,58408.8,1750.7
2021-04-18,61032.82857142857,1760.5399999999997
2021-04-25,52553.58571428571,1788.42
2021-05-02,55655.771428571425,1781.6600000000003
2021-05-09,57024.799999999996,1807.6600000000003
2021-05-16,50658.34285714286,1839.5600000000002
2021-05-23,39043.1,1882.8
2021-05-30,37242.18571428571,1904.9583333333333
2021-06-06,36987.99999999999,1902.9300000000003
2021-06-13,36106.78571428572,1898.8
2021-06-20,37704.58571428571,1831.3
2021-06-27,33006.34285714286,1785.7199999999998
2021-07-04,34676.5,1782.0833333333333
2021-07-11,33740.45714285714,1804.48
2021-07-18,32171.471428571425,1822.98
2021-07-25,32554.357142857138,1811.92
2021-08-01,40052.65714285714,1814.8200000000002
2021-08-08,41300.74285714285,1806.5400000000002
2021-08-15,46246.81428571429,1750.3600000000001
2021-08-22,47088.84285714286,1787.8400000000001
2021-08-29,48545.614285714284,1806.1
2021-09-05,49128.97142857143,1821.9083333333335
2021-09-12,46852.24285714286,1803.65
2021-09-19,47247.68571428572,1782.94
2021-09-26,42950.40000000001,1766.56
2021-10-03,44652.57142857143,1747.4
2021-10-10,53335.514285714286,1763.28
2021-10-17,58897.17142857143,1777.1200000000001
2021-10-24,62484.77142857143,1781.78
2021-10-31,61112.98571428571,1799.1200000000001
2021-11-07,62028.50000000001,1794.0
2021-11-14,65458.98571428571,1850.1600000000003
2021-11-21,59646.48571428571,1863.4
2021-11-28,56539.58571428572,1792.56
2021-12-05,54373.74285714286,1778.52
2021-12-12,50227.5,1781.425
